name,startTime,endTime,type,track,color
Jt,12589.39999999851,12589.799999998882,Components ⚛,,primary-light
Qt,12589.799999998882,12589.89999999851,Components ⚛,,primary-light
Qt,12589.89999999851,12590,Components ⚛,,primary-light
Qt,12590,12590.099999999627,Components ⚛,,primary-light
Remaining Effects,12590.599999999627,12592.199999999255,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: load,12629.799999998882,12630,Blocking,Scheduler ⚛,warning
Update,12630,12630.5,Blocking,Scheduler ⚛,primary-light
Render,12630.5,12633.699999999255,Blocking,Scheduler ⚛,primary-dark
Commit,12633.699999999255,12634.099999999627,Blocking,Scheduler ⚛,secondary-dark
Waiting for Paint,12634.099999999627,12634.299999998882,Blocking,Scheduler ⚛,secondary-light
an,12630.699999999255,12633.699999999255,Components ⚛,,primary-light
kr,12631.199999999255,12631.89999999851,Components ⚛,,primary-light
Gt,12631.599999999627,12631.799999998882,Components ⚛,,primary-light
$t,12631.799999998882,12631.89999999851,Components ⚛,,primary-light
lr,12631.89999999851,12632.39999999851,Components ⚛,,primary
Wt,12632.39999999851,12633.699999999255,Components ⚛,,primary
Jt,12633,12633.5,Components ⚛,,primary
Qt,12633.5,12633.599999999627,Components ⚛,,primary-light
Qt,12633.599999999627,12633.699999999255,Components ⚛,,primary-light
Remaining Effects,12634.299999998882,12635.799999998882,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: input,12651.599999999627,12651.699999999255,Blocking,Scheduler ⚛,warning
Update,12651.699999999255,12652.099999999627,Blocking,Scheduler ⚛,primary-light
Render,12652.099999999627,12654.799999998882,Blocking,Scheduler ⚛,primary-dark
Commit,12654.799999998882,12655.199999999255,Blocking,Scheduler ⚛,secondary-dark
,12655.199999999255,12655.299999998882,Blocking,Scheduler ⚛,secondary-light
an,12652.199999999255,12654.799999998882,Components ⚛,,primary
kr,12652.699999999255,12653.39999999851,Components ⚛,,primary-light
Gt,12653.099999999627,12653.39999999851,Components ⚛,,primary-light
Wt,12653.39999999851,12654.799999998882,Components ⚛,,primary
Jt,12654.099999999627,12654.5,Components ⚛,,primary-light
Qt,12654.599999999627,12654.699999999255,Components ⚛,,primary-light
Qt,12654.699999999255,12654.799999998882,Components ⚛,,primary-light
Remaining Effects,12655.299999998882,12656.699999999255,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: load,12694.39999999851,12694.599999999627,Blocking,Scheduler ⚛,warning
Update,12694.599999999627,12695.099999999627,Blocking,Scheduler ⚛,primary-light
Render,12695.099999999627,12698.299999998882,Blocking,Scheduler ⚛,primary-dark
Commit,12698.299999998882,12698.599999999627,Blocking,Scheduler ⚛,secondary-dark
Waiting for Paint,12698.599999999627,12698.799999998882,Blocking,Scheduler ⚛,secondary-light
an,12695.299999998882,12698.299999998882,Components ⚛,,primary-light
kr,12695.799999998882,12696.39999999851,Components ⚛,,primary-light
Gt,12696.199999999255,12696.39999999851,Components ⚛,,primary-light
lr,12696.599999999627,12697.099999999627,Components ⚛,,primary-light
ar,12697,12697.099999999627,Components ⚛,,primary-light
Wt,12697.099999999627,12698.299999998882,Components ⚛,,primary
Jt,12697.599999999627,12698,Components ⚛,,primary-light
Qt,12698,12698.099999999627,Components ⚛,,primary-light
Qt,12698.099999999627,12698.199999999255,Components ⚛,,primary-light
Qt,12698.199999999255,12698.299999998882,Components ⚛,,primary-light
Remaining Effects,12698.799999998882,12700.39999999851,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: keydown,12871.099999999627,12873.299999998882,Blocking,Scheduler ⚛,warning
Update,12873.299999998882,12873.799999998882,Blocking,Scheduler ⚛,primary-light
Render,12873.799999998882,12878.299999998882,Blocking,Scheduler ⚛,primary-dark
Commit,12878.299999998882,12878.799999998882,Blocking,Scheduler ⚛,secondary-dark
,12878.799999998882,12879.099999999627,Blocking,Scheduler ⚛,secondary-light
an,12874.099999999627,12878.299999998882,Components ⚛,,primary
kr,12875,12876,Components ⚛,,primary
I,12875.599999999627,12875.699999999255,Components ⚛,,primary-light
Gt,12875.699999999255,12875.89999999851,Components ⚛,,primary-light
$t,12875.89999999851,12876,Components ⚛,,primary-light
jr,12876.099999999627,12876.39999999851,Components ⚛,,primary-light
Mount,12876.099999999627,12876.39999999851,Components ⚛,,warning
Wt,12876.39999999851,12878.299999998882,Components ⚛,,primary
Jt,12877.299999998882,12877.89999999851,Components ⚛,,primary
Qt,12877.89999999851,12878,Components ⚛,,primary-light
Qt,12878,12878.099999999627,Components ⚛,,primary-light
Qt,12878.099999999627,12878.299999998882,Components ⚛,,primary-light
an,12881.799999998882,12882.199999999255,Components ⚛,,secondary-light
jr,12876.099999999627,0,Components ⚛,,primary-light
Remaining Effects,12879.099999999627,12882.699999999255,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
,12882.699999999255,12882.89999999851,Blocking,Scheduler ⚛,secondary-light
Cascading Update,12882.89999999851,12883.199999999255,Blocking,Scheduler ⚛,error
Render,12883.199999999255,12883.799999998882,Blocking,Scheduler ⚛,primary-dark
an,12883.89999999851,12884,Components ⚛,,secondary-light
Unmount,12883.89999999851,12884,Components ⚛,,warning
Commit,12883.799999998882,12885.39999999851,Blocking,Scheduler ⚛,secondary-dark
,12885.39999999851,12885.5,Blocking,Scheduler ⚛,secondary-light
an,12885.599999999627,12895.89999999851,Components ⚛,,secondary
Unmount,12885.599999999627,12896.199999999255,Components ⚛,,warning
TopNav,12883.39999999851,12883.799999998882,Components ⚛,,primary-light
Search,12883.599999999627,12883.799999998882,Components ⚛,,primary-light
Remaining Effects,12885.5,12896.599999999627,Blocking,Scheduler ⚛,secondary-dark
